122.05523,144.84813,147.51164
130.44172,155.39920,157.30884
142.79195,171.25272,173.95741
126.32105,153.54559,156.08256
126.29297,153.33014,156.47214
133.73060,160.36611,163.01994
122.24123,146.19658,148.51685
111.52400,136.44603,139.31860
114.76645,140.14372,141.29034
120.38879,144.87469,146.75550
116.47923,141.21823,145.98486
113.57160,136.37875,139.43914
111.08807,134.81071,138.12653
106.87756,130.68214,133.66519
121.56031,147.08201,151.03664
110.43439,134.41870,137.31836
109.71901,133.52792,136.94213
114.36342,137.78221,140.87046
108.87874,131.92678,134.71350
120.02913,145.14201,149.80538
115.74579,140.07101,144.32175
116.80316,143.68729,146.59825
103.92088,128.60971,131.29823
106.67640,131.99896,134.58603
99.99435,124.87568,127.34653
101.87650,124.76073,127.34583
107.15964,133.74752,139.29947
115.65968,142.22693,145.80445
108.09364,133.15175,137.39789
108.61691,136.30267,141.14450
97.68162,122.70064,126.77544
100.56776,124.17060,127.67220
115.27892,142.10054,145.98688
96.93358,121.37363,125.97899
118.97929,148.03087,152.08862
104.60531,130.66415,136.50260
115.33463,142.09197,145.17562
113.88239,142.12575,146.53364
125.01672,155.14557,158.63930
108.82021,135.40968,138.93779
114.22455,142.49162,146.18046
118.27496,143.06482,145.90089
126.10650,153.15445,156.29146
119.72316,145.88821,148.36229
118.50534,145.54864,148.79993
128.60031,155.78128,159.24703
123.58274,149.99670,153.99833
109.20309,132.72319,136.20879
115.19667,140.45765,143.10823
129.59282,156.81052,161.03938
127.07513,153.57471,156.48771
118.25296,145.15917,148.69663
113.49187,137.91285,140.36053
116.41157,139.73080,143.15815
132.14751,160.11020,164.11690
112.93665,137.11662,138.74744
121.24990,148.64279,152.40766
140.25076,172.28779,176.23142
140.28369,169.60718,171.93760
139.81966,170.67850,173.89768
128.88106,157.95609,160.48902
127.35741,154.58002,158.87368
131.85641,160.72336,165.55939
127.87520,154.91742,159.11666
133.46662,159.66202,162.54717
120.61523,145.91653,150.20713
111.68119,134.66055,137.32379
119.88690,145.93458,149.34013
125.15102,154.12332,157.53774
106.48921,132.21732,135.50054
115.67483,144.35137,148.78483
110.94839,136.52979,139.71662
115.64752,143.02340,147.59062
122.38774,151.57983,156.09885
110.52176,137.07865,141.02977
108.15060,135.81809,140.44208
113.04768,139.07317,143.87312
111.37502,139.34034,142.30734
106.43108,130.19592,133.20402
111.88237,138.20441,142.54724
121.62947,151.21843,155.08706
96.37260,119.42060,123.66421
111.72327,139.55611,143.05671
108.41517,136.23714,139.98294
101.20621,126.02039,129.04984
112.33444,139.84607,144.08277
122.97037,151.23374,155.23652
117.05115,144.13618,146.90026
121.42113,150.68015,154.88957
98.91171,123.05901,126.62597
119.64135,146.16433,149.86296
123.53594,152.35292,156.62479
103.45805,127.88200,130.58726
108.80063,133.82149,138.11188
104.85876,130.54376,134.06094
122.29584,150.13006,153.73820
122.32453,149.87927,153.21883
98.53394,123.46842,127.29295
115.34640,144.44943,149.61502
106.33833,130.07687,132.68075
97.13355,120.62355,124.87637
104.74110,129.26748,133.55910
122.86444,149.96824,154.17949
106.42075,131.76199,136.33875
123.92093,150.64959,153.42878
110.75954,135.28115,137.82978
98.31084,119.26511,122.06147
109.25676,133.91057,136.60871
123.01959,152.40585,156.14459
119.65153,147.87668,151.89516
109.82709,134.08975,138.10678
119.99772,146.32146,149.30736
130.79757,156.18154,159.12697
125.05081,153.71197,156.76323
116.19404,143.87533,147.23891
121.34397,149.69262,153.76649
106.83385,130.82488,134.15879
112.25218,139.48849,143.86988
103.58241,128.05006,131.53679
107.82668,134.72645,138.99572
125.48017,154.78237,157.93129
105.31677,132.01785,135.01749
116.23603,143.58466,146.88318
107.60697,132.61476,135.03096
106.26309,132.26865,135.80131
101.60171,126.74770,129.35162
113.10989,139.93213,142.80357
105.95120,130.40833,132.03953
103.64403,128.85335,132.81084
120.90074,149.59408,154.25986
107.15312,130.66998,134.40412
119.11255,147.90002,152.11864
101.85355,125.83405,128.56720
88.87074,109.71009,111.98598
93.58058,114.88150,119.42072
101.38647,126.29255,130.14362
116.11688,144.09389,148.57711
98.81039,121.37098,124.41775
101.57990,125.97326,130.54024
106.34169,131.46496,135.75555
106.51779,131.07849,136.41983
112.75306,139.67309,144.91330
110.14305,136.04906,139.51838
103.44439,126.85332,129.99609
112.62486,139.20040,143.15723
119.04348,147.87637,153.02888
110.49705,136.95298,141.39932
102.48893,126.83887,130.57505
112.12562,138.21080,141.13954
97.22741,119.19359,122.57136
103.81571,127.68364,130.26137
103.83360,128.77230,131.65103
108.04334,132.38843,136.61157
111.00603,136.78060,140.72061
120.97817,151.13549,154.97306
109.63593,135.24532,139.29121
112.09761,138.45479,142.46939
115.25110,143.75552,148.11063
102.92629,127.85064,131.18575
101.19519,125.38255,128.30038
114.04781,140.79507,145.75940
114.43466,140.97720,145.55717
107.24043,132.77110,135.60716
119.06257,145.50894,149.05308
113.38570,140.13942,142.76118
120.38645,148.97181,153.61698
106.83994,132.01889,136.23225
114.02335,140.98256,145.81183
105.67669,128.77947,132.06838
104.36147,128.13448,131.81475
113.30614,139.46742,143.80824
108.26471,134.60397,137.67965
110.88207,137.14734,141.42296
102.99575,129.75192,133.24805
118.97697,147.46950,152.24394
120.72469,149.33936,154.02640
110.45714,138.69530,142.21222
122.12229,150.37794,153.58608
103.40895,129.23952,132.60254
122.12958,149.69911,154.34769
110.17108,136.04367,139.51480
126.48043,155.23424,159.67200
107.36195,132.23437,137.49315
119.84474,147.19077,151.00380
117.28590,143.27541,147.25666
132.58902,164.59716,169.94384
117.20200,143.64609,148.29370
122.23733,149.54375,154.62027
111.96449,138.28823,142.72125
104.70252,129.44283,133.90491
120.32223,149.38540,155.00864
111.42166,138.05501,142.87553
103.91414,128.71903,131.84177
125.92946,155.50321,159.86347
117.39211,145.03640,150.11353
113.53908,140.23354,144.85836
110.79095,136.84326,141.66498
111.63681,138.38215,142.98786
109.40783,134.22637,137.78483
109.36132,135.23881,139.05139
111.20782,138.30857,141.40646
107.47948,132.95120,135.83770
100.92057,123.94381,125.92680
110.84459,135.48597,138.95142
117.59715,143.65458,146.40099
107.23705,130.79217,133.26472
123.12687,150.07888,154.70792
119.46037,145.62066,148.01803
129.14194,157.55142,161.07199
115.43933,140.73366,143.86632
113.08087,138.22267,141.82830
122.09339,148.75294,152.78590
117.48713,143.87471,146.61594
135.42805,164.53319,168.14410
129.34604,157.50788,161.48290
120.99902,145.86287,148.72111
120.48933,147.27036,150.06074
124.68580,153.27551,157.60265
132.06811,159.58139,163.65175
126.95278,156.42847,159.38137
125.61410,153.04761,157.28069
127.65552,156.52162,159.45543
125.23642,152.75358,156.34883
114.31938,141.14519,144.01814
121.80453,148.95714,153.50252
117.82786,146.64342,150.47175
122.30036,149.61155,154.44279
128.78779,158.79601,163.89178
114.14913,139.14054,143.37479
126.08571,153.96062,157.01506
112.42926,137.32815,140.80648
115.00110,140.77250,143.96660
115.27438,142.40341,146.09630
112.66587,139.07977,143.36413
121.56210,147.81618,151.36628
115.04971,140.95067,144.09991
108.32889,132.97234,135.40876
100.81116,124.64058,126.55949
117.56338,142.87427,145.83744
120.14864,148.00666,151.65691
112.14928,137.96907,141.83503
127.08705,154.35930,159.07310
125.86170,153.55158,157.10789
121.17683,148.35066,151.84022
120.78889,148.01447,152.50803
121.15473,147.93047,152.06349
123.96602,151.00148,156.11567
104.10384,128.10304,130.61645
117.30310,142.71348,146.33257
117.72736,144.20436,147.87928
115.33567,142.76493,146.04535
123.40747,153.78465,157.18718
115.87424,144.15131,149.23942
114.69505,141.49233,144.59762
107.30753,132.44302,136.67339
100.10904,124.76935,129.35454
123.86152,151.13085,153.93053
125.24283,153.42353,158.00869
125.71745,153.19072,157.11599
134.50833,163.67657,168.77004
134.77181,164.76702,169.04040
124.09602,152.29823,155.22283
122.13345,149.64536,153.29284
121.92571,150.58852,152.96548
122.22280,149.33129,151.77922
